Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Ireland,IRL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,47879.02361,48937.49415,46062.62864,43487.47903,44030.41415,45147.37624,44973.17526,45470.15851,48898.32866,60818.04624,63227.20798
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.700001498,7.457065044,9.84866342,2.127151152,9.415889627,4.814762146,6.249540692,4.493510306,5.03114162,-3.4,..
Isle of Man,IMN,GDP per capita,NY.GDP.PCAP.KD,58354.98733,62050.66581,67461.40946,68209.40565,73935.679,76836.26794,80989.33644,84002.24186,87612.12116,84046.13602,..
Isle of Man,IMN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.210821256,5.773553319,2.988395449,1.38160711,5.223903929,4.65783121,1.942507688,4.111155206,3.410136515,3.037943899,4.094335591
Israel,ISR,GDP per capita,NY.GDP.PCAP.KD,28499.32593,29614.07515,29962.00561,29658.52263,30642.94062,31482.99716,31507.47856,32196.35817,32661.29413,32993.31428,33677.46195
Israel,ISR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,27662.34576,28744.35656,29082.06885,28787.49869,29743.00587,30558.39128,30582.15371,31250.80201,31702.08354,32024.35277,32688.4081
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.006586655,1.473868547,-1.050402835,-5.48205504,1.686523403,0.576623022,-2.819013779,-1.728160802,0.113673238,0.951958872,0.85826263
Italy,ITA,GDP per capita,NY.GDP.PCAP.KD,37872.16836,38236.79561,37585.33735,35363.40046,35849.3732,35994.13358,34885.2969,33887.29817,33615.97178,33968.70396,34318.49682
Italy,ITA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,38243.80633,38612.01165,37954.16066,35710.42,36201.16157,36347.34248,35227.62483,34219.83278,33945.84388,34302.0374,34655.26276
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.89912535,1.431954037,-0.811736703,-4.336536349,-1.466295551,1.731465278,-0.623958289,0.498740903,0.682766679,0.892651592,1.373527361
Jamaica,JAM,GDP per capita,NY.GDP.PCAP.KD,5039.413634,5083.603991,5015.853838,4774.451189,4682.521248,4742.918413,4694.247259,4699.768457,4714.8611,4740.638234,4790.039107
Jamaica,JAM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,8605.460069,8680.920903,8565.228626,8153.001926,7996.019488,8099.155573,8016.04319,8025.471361,8051.244028,8095.261867,8179.62034
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.093331161,8.175719022,7.23240848,5.47658105,2.311392474,2.586784331,2.651170555,2.828766804,3.096330275,2.39169597,2.003733642
Jordan,JOR,GDP per capita,NY.GDP.PCAP.KD,3557.302686,3687.233645,3773.187675,3786.533481,3679.190275,3578.765809,3481.688742,3401.076037,3348.826851,3297.894412,3258.49324
Jordan,JOR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,9158.945771,9493.477498,9714.782337,9749.143628,9472.768326,9214.206624,8964.263431,8756.710839,8622.185468,8491.050311,8389.604574
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.7,8.9,3.3,1.199999999,7.3,7.4,4.8,6,4.2,1.2,1.1
Kazakhstan,KAZ,GDP per capita,NY.GDP.PCAP.KD,7917.195342,8523.766205,8698.423654,8573.708294,9070.488253,9603.244655,9923.422208,10368.4993,10646.03446,10617.47465,10582.70087
Kazakhstan,KAZ,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,17541.32577,18885.24324,19272.21401,18995.89485,20096.55976,21276.93402,21986.31892,22972.43103,23587.33752,23524.06044,23447.0157
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878689477,5.357116778,5.718507131,5.869192849
Kenya,KEN,GDP per capita,NY.GDP.PCAP.KD,900.0818061,935.6370088,912.3577048,917.0247151,967.3504549,998.9775712,1016.806597,1048.236812,1075.659399,1107.993016,1143.364404
Kenya,KEN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2303.831264,2394.837644,2335.252407,2347.197992,2476.010742,2556.962872,2602.597687,2683.045833,2753.236135,2835.99661,2926.532502
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.581000681,2.202171925,-1.847437264,0.289623952,-1.607639217,0.476842245,5.187798487,5.782166321,0.893016655,10.29603364,1.140247258
Kiribati,KIR,GDP per capita,NY.GDP.PCAP.KD,1642.734291,1643.156736,1577.919786,1549.004632,1493.16051,1471.552486,1519.480357,1578.875553,1565.242541,1696.466766,1685.992669
Kiribati,KIR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1904.991365,1905.481251,1829.829439,1796.298077,1731.538627,1706.480953,1762.060349,1830.937792,1815.128315,1967.302051,1955.155799
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.176153818,5.463396393,2.829223173,0.707509946,6.496793586,3.681688569,2.292397846,2.896204935,3.341447761,2.790236167,2.929304795
"Korea, Rep.",KOR,GDP per capita,NY.GDP.PCAP.KD,19427.18984,20385.32004,20803.50054,20843.1348,22086.95292,22724.70557,23123.76136,23685.40671,24323.57284,24870.7709,25484.03759
"Korea, Rep.",KOR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,26697.03261,28013.70442,28588.37212,28642.8379,30352.10482,31228.5107,31776.89703,32548.71552,33425.68959,34177.65447,35020.41151
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.503031756,7.286082986,2.644818653,3.341665533,3.309574839,4.812563323,2.89534857,3.431230009,1.198070976,4.094454536,4.068896143
Kosovo,XKX,GDP per capita,NY.GDP.PCAP.KD,2883.73864,3069.098057,3125.068089,3203.662885,3283.211938,3411.782819,3482.951136,3565.133134,3612.40082,3802.0484,3925.378148
Kosovo,XKX,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,6943.747583,7390.074096,7524.844206,7714.092433,7905.638414,8215.22394,8386.589965,8584.475807,8698.291559,9154.943527,9451.90894
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.52024923,5.991661246,2.479843833,-7.076102616,-2.367061944,9.628436082,6.626388081,1.149038847,0.500876982,0.593019617,3.547005088
Kuwait,KWT,GDP per capita,NY.GDP.PCAP.KD,49268.26312,49588.76428,47965.00883,41936.81677,38497.61696,39652.17118,39733.28919,37924.47244,36259.66868,35053.59084,35250.91458
Kuwait,KWT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,96244.33671,96870.42782,93698.4616,81922.53712,75204.14512,77459.53831,77618.00034,74084.52144,70832.36836,68476.32504,68861.7921
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.088150193,10.91546938,4.024038629,3.875825531,4.335855901
Kyrgyz Republic,KGZ,GDP per capita,NY.GDP.PCAP.KD,762.5201161,819.8062973,880.2788201,894.8179586,880.0377751,921.1770391,905.1656688,984.2390335,1003.510404,1021.160792,1043.951112
Kyrgyz Republic,KGZ,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2417.579471,2599.206018,2790.9349,2837.031419,2790.170664,2920.60321,2869.838962,3120.542044,3181.642163,3237.602937,3309.859929
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.269591775,7.023091874
Lao PDR,LAO,GDP per capita,NY.GDP.PCAP.KD,900.2754365,952.316936,1009.460775,1067.575917,1141.127115,1215.881729,1296.745665,1383.70298,1470.499706,1556.670712,1642.730096
Lao PDR,LAO,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3328.34598,3520.745005,3732.007533,3946.861002,4218.782044,4495.15215,4794.108611,5115.592478,5436.482643,5755.059505,6073.223695
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.88938537,9.97926933,-3.547644225,-14.40169178,-3.940670306,6.381021259,4.034628375,2.429851208,1.858243652,2.971703832,2.208819298
Latvia,LVA,GDP per capita,NY.GDP.PCAP.KD,12278.30704,13614.25637,13270.00041,11547.99077,11326.21947,12270.34062,12924.72616,13381.33173,13758.95531,14284.28833,14733.83944
Latvia,LVA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,19786.22142,21939.07435,21384.31346,18609.33284,18251.95328,19773.38372,20827.9116,21563.72143,22172.25351,23018.81611,23743.25782
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.556479033,9.349502765,10.47387233,10.05447737,8.037249555,0.9176978,2.804246836,2.636234039,2.002921346,0.815560066,2
Lebanon,LBN,GDP per capita,NY.GDP.PCAP.KD,6592.54408,7157.550781,7859.944203,8501.108516,8858.283977,8450.107467,8107.444173,7753.879646,7447.364344,7189.633711,7143.959095
Lebanon,LBN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,12243.78809,13293.12842,14597.62576,15788.40732,16451.75983,15693.68728,15057.28703,14400.6408,13831.37523,13352.71339,13267.8857
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.230094921,4.832963322,6.739533681,2.1543082,6.072038616,6.901334072,5.998071843,1.843045061,3.121721844,2.516587746,2.397154488
Lesotho,LSO,GDP per capita,NY.GDP.PCAP.KD,1001.087068,1040.667573,1101.004417,1113.984813,1169.267842,1235.662776,1293.633415,1300.406154,1323.237732,1338.535374,1352.476709
Lesotho,LSO,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2025.417132,2105.497115,2227.571688,2253.833856,2365.683461,2500.014871,2617.302097,2631.004823,2677.198078,2708.148539,2736.354895
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.043162022,9.534892858,7.146939285,5.300099075,6.099944692,8.199998146,7.99445127,8.703875016,0.701141636,0,-1.6
Liberia,LBR,GDP per capita,NY.GDP.PCAP.KD,292.0377423,307.3996186,315.8760863,319.6557364,327.4205097,343.6464003,361.2325074,383.0794397,376.5888573,367.4759785,352.6460784
Liberia,LBR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,624.0454923,656.871762,674.9848368,683.0614422,699.6537215,734.3262738,771.9054262,818.5893908,804.7198867,785.2468867,753.557379
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.139555,-13.6,-24,-8.862039401,-2.795468829
Libya,LBY,GDP per capita,NY.GDP.PCAP.KD,11175.12987,11707.9854,11856.02054,11631.71901,12120.56217,4578.531815,10208.67461,8823.551953,6697.103279,6073.4062,5848.937361
Libya,LBY,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,27318.99527,28621.6269,28983.51723,28435.18422,29630.22215,11192.79064,24956.37515,21570.27049,16371.90215,14847.19705,14298.45505
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.644969847,3.325962956,1.798087686,-1.157481822,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP per capita,NY.GDP.PCAP.KD,..,..,..,..,141165.0829,..,..,..,..,..,..
Liechtenstein,LIE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.406444355,11.08695439,2.628077961,-14.81416332,1.639819649,6.043130715,3.82695401,3.49858087,3.537585824,2.034648974,2.344880739
Lithuania,LTU,GDP per capita,NY.GDP.PCAP.KD,11500.52915,12928.25994,13405.18824,11546.82225,11984.86857,12999.42674,13679.149,14301.72976,14935.53502,15383.46264,15945.52348
Lithuania,LTU,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,20219.11571,22729.21361,23567.70271,20300.50375,21070.63433,22854.33217,24049.35398,25143.91511,26258.2101,27045.71302,28033.87393
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.178485966,8.354553209,-1.279585572,-4.358607005,4.86496856,2.539234839,-0.35251936,3.654370385,5.771915882,2.861674636,3.082643316
Luxembourg,LUX,GDP per capita,NY.GDP.PCAP.KD,104943.4403,111968.3495,108577.3523,101939.6134,104965.3061,105264.7484,102404.6119,103721.747,107152.9089,107648.608,108600.9349
Luxembourg,LUX,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,91724.18249,97864.1951,94900.34672,89098.73424,91743.29389,92005.01684,89505.15896,90656.38042,93655.33416,94088.59223,94920.95872
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.31445817,14.44764939,3.393593534,1.320995558,25.26383542,21.67270836,9.237171168,11.20019047,-1.201113351,-21.59450546,-0.863118776
"Macao SAR, China",MAC,GDP per capita,NY.GDP.PCAP.KD,37959.20971,42537.77527,43081.35323,42739.32825,52374.79445,62279.51728,66449.03911,72183.52947,69749.15662,53580.49086,52144.02889
"Macao SAR, China",MAC,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,71160.18036,79743.38201,80762.39969,80121.22302,98184.3365,116752.2116,124568.5999,135318.7544,130755.1607,100444.5936,97751.73216
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.137025162,6.473486858,5.471711774,-0.358615842,3.358760114,2.339892284,-0.456184412,2.925265321,3.629641308,3.841623807,2.923495718
"Macedonia, FYR",MKD,GDP per capita,NY.GDP.PCAP.KD,3942.436134,4192.948487,4418.267429,4398.773805,4542.904104,4645.515002,4620.637317,4751.901411,4920.216063,5104.777388,5249.223826
"Macedonia, FYR",MKD,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,9854.447746,10480.62426,11043.82773,10995.10179,11355.36749,11611.85199,11549.66814,11877.77368,12298.49018,12759.8166,13120.87251
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.022607002,6.240578451,7.128513539,-4.013860583,0.263110856,1.454392168,3.027508092,2.25520404,3.315854165,3.116614714,4.179990236
Madagascar,MDG,GDP per capita,NY.GDP.PCAP.KD,422.1411671,435.7172452,453.6365642,423.3057408,412.7309341,407.3272819,408.3421256,406.3749932,408.6610331,410.1941592,416.0027173
Madagascar,MDG,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1417.278583,1462.858323,1523.019873,1421.188472,1385.685072,1367.543082,1370.950275,1364.345909,1372.020961,1377.168213,1396.669615
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626
Malawi,MWI,GDP per capita,NY.GDP.PCAP.KD,379.438608,403.4945968,421.2261448,442.5572847,458.8681744,466.9633422,461.8873418,471.8404663,484.3686249,483.628811,481.4519367
Malawi,MWI,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,854.1581644,908.3108489,948.2265195,996.2452685,1032.962881,1051.185996,1039.759359,1062.164941,1090.367208,1088.701805,1083.801421
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.584847069,6.298785927,4.831769895,-1.513528727,7.424847393,5.29391284,5.473454192,4.69372252,6.00672195,5.028006349,4.21985132
Malaysia,MYS,GDP per capita,NY.GDP.PCAP.KD,8273.725281,8635.566379,8890.793065,8599.435523,9071.356987,9377.187567,9708.936994,9981.15458,10398.2269,10745.04547,11031.82156
Malaysia,MYS,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,19251.33545,20093.26869,20687.13112,20009.19928,21107.26794,21818.87569,22590.79152,23224.18844,24194.63391,25001.61267,25668.88436
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329606386,2.245924401,6.163158257
Maldives,MDV,GDP per capita,NY.GDP.PCAP.KD,6736.813258,7068.651765,7537.636828,6806.405052,7100.405899,7490.445206,7458.860047,7776.543931,8124.707759,8105.540247,8416.944748
Maldives,MDV,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,11390.7351,11951.81411,12744.78319,11508.40226,12005.50462,12664.99068,12611.58587,13148.73197,13737.41416,13705.00535,14231.53415
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.66218688,3.493616811,4.773382727,4.6790657,5.413452222,3.240252913,-0.836178866,2.303584809,7.043356204,5.962581591,5.799999995
Mali,MLI,GDP per capita,NY.GDP.PCAP.KD,674.7401265,675.4092087,684.4944184,693.5460684,708.3707632,709.3993798,683.0015974,678.7562806,705.7884727,726.248067,745.8707245
Mali,MLI,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1783.110326,1784.878485,1808.887626,1832.808081,1871.984744,1874.70303,1804.942604,1793.723666,1865.160622,1919.228421,1971.08448
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.828716884,3.986448706,3.346512731,-2.462277722,3.542683214,1.322827487,2.712807322,4.611106258,8.114239586,9.621648064,5.230584947
Malta,MLT,GDP per capita,NY.GDP.PCAP.KD,19870.7522,20590.95219,21142.02081,20466.5636,21087.79469,21276.41025,21657.96957,22340.75372,23676.03236,25342.02229,26064.17138
Malta,MLT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,26727.77817,27696.50573,28437.73786,27529.19297,28364.79932,28618.50259,29131.73091,30050.13114,31846.18954,34087.08151,35058.43078
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.436703373,3.653172192,-1.644874333,-1.63596768,6.453637685,1.206520774,3.457866763,2.860079216,-0.756942819,-0.364546612,1.910494988
Marshall Islands,MHL,GDP per capita,NY.GDP.PCAP.KD,2967.371233,3072.293763,3017.071072,2961.927086,3146.763948,3177.638584,3279.9636,3365.465417,3333.361046,3315.192935,3373.945538
Marshall Islands,MHL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3280.81341,3396.818863,3335.763023,3274.794201,3479.155303,3513.291213,3626.424778,3720.958116,3685.462574,3665.375373,3730.333989
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258732,5.579543856,1.399996443,1.999999062
Mauritania,MRT,GDP per capita,NY.GDP.PCAP.KD,1251.630164,1251.154377,1229.454387,1182.37837,1203.383663,1223.344601,1256.20197,1293.555486,1326.158655,1306.649583,1296.0074
Mauritania,MRT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3449.960156,3448.64871,3388.835433,3259.07635,3316.97478,3371.994582,3462.56176,3565.521999,3655.388509,3601.614223,3572.280392
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.538255614,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744574431,3.468664134,3.79999999
Mauritius,MUS,GDP per capita,NY.GDP.PCAP.KD,6746.886623,7100.861823,7456.369246,7683.124925,8000.376432,8313.271254,8580.085649,8848.887032,9163.633354,9468.940701,9822.008134
Mauritius,MUS,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,13441.20596,14146.39842,14854.64338,15306.38801,15938.41921,16561.77098,17093.32093,17628.82937,18255.86972,18864.10566,19567.48966
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.495077894,2.291445721,1.14358458,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.845283745,3.270472129,2.913328277
Mexico,MEX,GDP per capita,NY.GDP.PCAP.KD,9327.736081,9392.686993,9347.524159,8712.140486,9016.457812,9207.729199,9405.813045,9400.322,9536.60032,9717.89843,9871.670109
Mexico,MEX,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,16258.54005,16371.75155,16293.0313,15185.53739,15715.97214,16049.36424,16394.63067,16385.05961,16622.59705,16938.60541,17206.63432
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.130715913,-1.962406049,-2.217724288,1.177192743,2.041890243,3.347067156,-1.989479307,-3.858525094,-2.156058931,4.931500557,-0.063760472
"Micronesia, Fed. Sts.",FSM,GDP per capita,NY.GDP.PCAP.KD,2834.905631,2795.301742,2749.006605,2795.226392,2861.771348,2961.787228,2901.881468,2784.557914,2716.322626,2838.869665,2823.433527
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3266.699213,3221.063128,3167.71663,3220.976301,3297.656934,3412.906554,3343.876355,3208.682874,3130.05445,3271.267021,3253.479755
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.799999869,3.000000199,7.8000001,-6.000000259,7.100000092,6.800000288,-0.700000153,9.400000099,4.799999749,-0.40000013,4.499999966
Moldova,MDA,GDP per capita,NY.GDP.PCAP.KD,1450.134315,1497.103826,1616.95279,1521.855571,1631.535832,1743.488077,1731.510798,1894.780109,1986.94062,1980.267412,2070.634372
Moldova,MDA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3476.03341,3588.621318,3875.904364,3647.9523,3910.860533,4179.214809,4150.504763,4541.868222,4762.780873,4746.784911,4963.398344
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.049346202,14.58244232,10,..,..,..,..,..,..,..,..
Monaco,MCO,GDP per capita,NY.GDP.PCAP.KD,..,..,..,..,144246.3688,..,..,..,..,..,..
Monaco,MCO,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.243202563
Mongolia,MNG,GDP per capita,NY.GDP.PCAP.KD,2229.154535,2425.68184,2604.928915,2533.175737,2650.353648,3053.612268,3365.571975,3685.747845,3901.866604,3923.628469,3906.115875
Mongolia,MNG,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,6483.534998,7055.138106,7576.481363,7367.785987,7708.599994,8881.48475,9788.825022,10720.06215,11348.64734,11411.94211,11361.00642
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.56642017,6.810100759,7.222796258,-5.795099423,2.73434386,3.228446862,-2.723766679,3.549017057,1.783682741,3.390415207,2.949341515
Montenegro,MNE,GDP per capita,NY.GDP.PCAP.KD,6072.034173,6476.594791,6932.072358,6516.357371,6682.281158,6890.773061,6697.446381,6928.374526,7045.116117,7279.88886,7492.863406
Montenegro,MNE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,12752.90205,13602.58797,14559.21315,13686.10006,14034.58456,14472.47354,14066.4356,14551.44671,14796.6354,15289.72119,15737.02492
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.549502042,1.222443647
Morocco,MAR,GDP per capita,NY.GDP.PCAP.KD,2507.674658,2566.216701,2686.228297,2765.856154,2834.20472,2942.038817,2987.31592,3077.315005,3113.799415,3209.714713,3204.864653
Morocco,MAR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,5700.923327,5834.012241,6106.845445,6287.870644,6443.253613,6688.402606,6791.335135,6995.938186,7078.881489,7296.934401,7285.908321
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.851055465,7.426060991,6.876205447,6.351970294,6.687221632,7.117606632,7.198185826,7.1416833,7.444069492,6.593985906,3.762943039
Mozambique,MOZ,GDP per capita,NY.GDP.PCAP.KD,361.7450376,377.3832719,391.7101473,404.596955,419.2258149,436.1431815,454.106824,472.590637,493.2533014,510.7935906,514.9615392
Mozambique,MOZ,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,791.927644,826.162668,857.5268817,885.7385176,917.763832,954.7991162,994.1248942,1034.589423,1079.823866,1118.222844,1127.347264
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.991243344,6.992515574,5.871982226
Myanmar,MMR,GDP per capita,NY.GDP.PCAP.KD,677.7036471,753.9518937,826.0946985,907.3623858,987.7365832,1034.77236,1101.206165,1183.279235,1266.124091,1342.263064,1408.14066
Myanmar,MMR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2553.18939,2840.44801,3112.239736,3418.408661,3721.21144,3898.414627,4148.698196,4457.901329,4770.012099,5056.859041,5305.047137
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.073175362,6.617094453,2.649811967,0.295971028,6.03924941,5.091338198,5.061682013,5.614719701,6.351677961,6.106731719,0.700099218
Namibia,NAM,GDP per capita,NY.GDP.PCAP.KD,4715.105966,4968.664034,5036.254699,4978.680002,5191.583081,5351.369745,5502.258873,5679.278655,5901.242884,6120.745402,6028.995999
Namibia,NAM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,7684.321193,8097.550854,8207.70498,8113.874117,8460.847368,8721.255524,8967.163152,9255.656532,9617.396957,9975.12547,9825.59927
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.400004
Nauru,NRU,GDP per capita,NY.GDP.PCAP.KD,..,2968.851676,4012.775215,4361.146321,4912.599558,5469.155684,5890.770969,7510.288253,9360.629045,9143.668727,9650.568453
Nauru,NRU,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,3984.034709,5384.922346,5852.417099,6592.436836,7339.304367,7905.088755,10078.39136,12561.44634,12270.29759,12950.52898
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.412891877
Nepal,NPL,GDP per capita,NY.GDP.PCAP.KD,513.1274616,525.0822526,551.6441032,570.9307893,592.1835216,605.6336526,627.1821221,645.2510105,675.7352885,690.075033,685.1185503
Nepal,NPL,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1720.853441,1760.945708,1850.025041,1914.705969,1985.980341,2031.087465,2103.353638,2163.950489,2266.184298,2314.274881,2297.652539
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.518636961,3.698473106,1.699060778,-3.767583537,1.402662177,1.663626344,-1.057037404,-0.1903392,1.419690296,2.260757029,2.209941516
Netherlands,NLD,GDP per capita,NY.GDP.PCAP.KD,49720.39486,51447.25959,52118.09256,49897.22517,50338.25483,50937.55294,50212.96411,49969.85027,50497.2368,51410.4893,52267.73176
Netherlands,NLD,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,44965.885,46527.61839,47134.30299,45125.80592,45524.66214,46066.65241,45411.35235,45191.48625,45668.44147,46494.36426,47269.63295
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.572912917,3.760418087,-1.545526426,1.916064648,0.962157189,2.69579849,2.499416581,2.018009991,3.544991417,4.434294944,3.471456835
